people,img_id,Layer,X,Y,GrayValue
lwl,frame_001557,15,42,301,119.6
lwl,frame_001567,0,42,299,250.64
lwl,frame_001567,1,42,299,246.92
lwl,frame_001567,2,42,299,122.96
lwl,frame_001567,3,42,299,149.56
lwl,frame_001567,4,42,299,250.96
lwl,frame_001567,5,42,299,218.16
lwl,frame_001567,6,42,299,110.44
lwl,frame_001567,7,42,299,142.88
lwl,frame_001567,8,42,299,251.2
lwl,frame_001567,9,42,299,218.0
lwl,frame_001567,10,42,299,110.92
lwl,frame_001567,11,42,299,141.84
lwl,frame_001567,12,42,299,249.12
lwl,frame_001567,13,42,299,243.36
lwl,frame_001567,14,42,299,121.44
lwl,frame_001567,15,42,299,147.96
lwl,frame_001577,0,41,301,245.28
lwl,frame_001577,1,41,301,223.72
lwl,frame_001577,2,41,301,94.64
lwl,frame_001577,3,41,301,128.32
lwl,frame_001577,4,41,301,247.48
lwl,frame_001577,5,41,301,168.72
lwl,frame_001577,6,41,301,81.84
lwl,frame_001577,7,41,301,107.12
lwl,frame_001577,8,41,301,250.8
lwl,frame_001577,9,41,301,160.68
lwl,frame_001577,10,41,301,82.6
lwl,frame_001577,11,41,301,103.96
lwl,frame_001577,12,41,301,247.36
lwl,frame_001577,13,41,301,203.52
lwl,frame_001577,14,41,301,91.2
lwl,frame_001577,15,41,301,111.76
lwl,frame_001587,0,42,300,248.32
lwl,frame_001587,1,42,300,243.44
lwl,frame_001587,2,42,300,114.48
lwl,frame_001587,3,42,300,142.48
lwl,frame_001587,4,42,300,249.24
lwl,frame_001587,5,42,300,202.52
lwl,frame_001587,6,42,300,101.52
lwl,frame_001587,7,42,300,130.68
lwl,frame_001587,8,42,300,251.56
lwl,frame_001587,9,42,300,198.12
lwl,frame_001587,10,42,300,100.72
lwl,frame_001587,11,42,300,131.24
lwl,frame_001587,12,42,300,248.4
lwl,frame_001587,13,42,300,231.48
lwl,frame_001587,14,42,300,109.56
lwl,frame_001587,15,42,300,140.08
lwl,frame_001597,0,41,300,247.68
lwl,frame_001597,1,41,300,240.84
lwl,frame_001597,2,41,300,110.68
lwl,frame_001597,3,41,300,136.16
lwl,frame_001597,4,41,300,251.72
lwl,frame_001597,5,41,300,196.28
lwl,frame_001597,6,41,300,96.2
lwl,frame_001597,7,41,300,124.92
lwl,frame_001597,8,41,300,252.28
lwl,frame_001597,9,41,300,188.68
lwl,frame_001597,10,41,300,94.08
lwl,frame_001597,11,41,300,123.4
lwl,frame_001597,12,41,300,248.04
lwl,frame_001597,13,41,300,227.28
lwl,frame_001597,14,41,300,105.44
lwl,frame_001597,15,41,300,130.68
lwl,frame_001607,0,41,301,245.16
lwl,frame_001607,1,41,301,223.56
lwl,frame_001607,2,41,301,98.68
lwl,frame_001607,3,41,301,125.52
lwl,frame_001607,4,41,301,248.56
lwl,frame_001607,5,41,301,171.2
lwl,frame_001607,6,41,301,84.4
lwl,frame_001607,7,41,301,110.36
lwl,frame_001607,8,41,301,250.64
lwl,frame_001607,9,41,301,162.8
lwl,frame_001607,10,41,301,81.76
lwl,frame_001607,11,41,301,107.4
lwl,frame_001607,12,41,301,245.12
lwl,frame_001607,13,41,301,207.52
lwl,frame_001607,14,41,301,90.72
lwl,frame_001607,15,41,301,114.28
lwl,frame_001617,0,42,300,247.16
lwl,frame_001617,1,42,300,244.32
lwl,frame_001617,2,42,300,115.8
lwl,frame_001617,3,42,300,143.0
lwl,frame_001617,4,42,300,251.2
lwl,frame_001617,5,42,300,204.08
lwl,frame_001617,6,42,300,104.12
lwl,frame_001617,7,42,300,132.96
lwl,frame_001617,8,42,300,250.2
lwl,frame_001617,9,42,300,198.48
lwl,frame_001617,10,42,300,102.4
lwl,frame_001617,11,42,300,132.44
lwl,frame_001617,12,42,300,247.72
lwl,frame_001617,13,42,300,231.72
lwl,frame_001617,14,42,300,112.0
lwl,frame_001617,15,42,300,142.16
lwl,frame_001627,0,39,300,247.08
lwl,frame_001627,1,39,300,236.84
lwl,frame_001627,2,39,300,104.92
lwl,frame_001627,3,39,300,129.96
lwl,frame_001627,4,39,300,251.36
lwl,frame_001627,5,39,300,187.92
lwl,frame_001627,6,39,300,91.32
lwl,frame_001627,7,39,300,118.84
lwl,frame_001627,8,39,300,251.68
lwl,frame_001627,9,39,300,181.04
lwl,frame_001627,10,39,300,89.76
lwl,frame_001627,11,39,300,116.08
lwl,frame_001627,12,39,300,245.88
lwl,frame_001627,13,39,300,224.16
lwl,frame_001627,14,39,300,100.56
lwl,frame_001627,15,39,300,124.76
lwl,frame_001637,0,41,300,248.8
lwl,frame_001637,1,41,300,241.76
lwl,frame_001637,2,41,300,112.0
lwl,frame_001637,3,41,300,139.76
lwl,frame_001637,4,41,300,251.52
lwl,frame_001637,5,41,300,202.36
lwl,frame_001637,6,41,300,99.4
lwl,frame_001637,7,41,300,128.92
lwl,frame_001637,8,41,300,250.32
lwl,frame_001637,9,41,300,197.2
lwl,frame_001637,10,41,300,96.96
lwl,frame_001637,11,41,300,126.6
lwl,frame_001637,12,41,300,248.72
lwl,frame_001637,13,41,300,231.04
lwl,frame_001637,14,41,300,108.04
lwl,frame_001637,15,41,300,135.64
lwl,frame_001647,0,40,301,246.32
lwl,frame_001647,1,40,301,222.96
lwl,frame_001647,2,40,301,95.8
lwl,frame_001647,3,40,301,121.0
lwl,frame_001647,4,40,301,248.24
lwl,frame_001647,5,40,301,171.32
lwl,frame_001647,6,40,301,82.96
lwl,frame_001647,7,40,301,105.04
lwl,frame_001647,8,40,301,251.2
lwl,frame_001647,9,40,301,164.2
lwl,frame_001647,10,40,301,82.6
lwl,frame_001647,11,40,301,102.76
lwl,frame_001647,12,40,301,247.84
lwl,frame_001647,13,40,301,205.2
lwl,frame_001647,14,40,301,92.4
lwl,frame_001647,15,40,301,112.76
lwl,frame_001657,0,40,301,245.52
lwl,frame_001657,1,40,301,226.64
lwl,frame_001657,2,40,301,96.6
lwl,frame_001657,3,40,301,123.24
lwl,frame_001657,4,40,301,248.24
lwl,frame_001657,5,40,301,171.0
lwl,frame_001657,6,40,301,81.44
lwl,frame_001657,7,40,301,109.28
lwl,frame_001657,8,40,301,250.84
lwl,frame_001657,9,40,301,161.6
lwl,frame_001657,10,40,301,81.12
lwl,frame_001657,11,40,301,105.92
lwl,frame_001657,12,40,301,246.84
lwl,frame_001657,13,40,301,206.8
lwl,frame_001657,14,40,301,91.48
lwl,frame_001657,15,40,301,114.44
lwl,frame_001667,0,40,299,250.68
lwl,frame_001667,1,40,299,243.2
lwl,frame_001667,2,40,299,120.4
lwl,frame_001667,3,40,299,145.72
lwl,frame_001667,4,40,299,251.12
lwl,frame_001667,5,40,299,210.76
lwl,frame_001667,6,40,299,107.36
lwl,frame_001667,7,40,299,136.48
lwl,frame_001667,8,40,299,250.68
lwl,frame_001667,9,40,299,209.32
lwl,frame_001667,10,40,299,106.84
lwl,frame_001667,11,40,299,136.0
lwl,frame_001667,12,40,299,249.16
lwl,frame_001667,13,40,299,241.88
lwl,frame_001667,14,40,299,118.0
lwl,frame_001667,15,40,299,143.96
lwl,frame_001677,0,41,300,248.96
lwl,frame_001677,1,41,300,241.48
lwl,frame_001677,2,41,300,111.92
lwl,frame_001677,3,41,300,143.08
lwl,frame_001677,4,41,300,250.2
lwl,frame_001677,5,41,300,202.92
lwl,frame_001677,6,41,300,98.32
lwl,frame_001677,7,41,300,131.6
lwl,frame_001677,8,41,300,249.8
lwl,frame_001677,9,41,300,198.4
lwl,frame_001677,10,41,300,97.32
lwl,frame_001677,11,41,300,131.04
lwl,frame_001677,12,41,300,248.8
lwl,frame_001677,13,41,300,230.92
lwl,frame_001677,14,41,300,106.8
lwl,frame_001677,15,41,300,138.68
lwl,frame_001687,0,39,301,245.08
lwl,frame_001687,1,39,301,229.4
lwl,frame_001687,2,39,301,94.68
lwl,frame_001687,3,39,301,124.92
lwl,frame_001687,4,39,301,248.52
lwl,frame_001687,5,39,301,172.28
lwl,frame_001687,6,39,301,82.64
lwl,frame_001687,7,39,301,106.64
lwl,frame_001687,8,39,301,251.44
lwl,frame_001687,9,39,301,163.4
lwl,frame_001687,10,39,301,81.92
lwl,frame_001687,11,39,301,101.92
lwl,frame_001687,12,39,301,247.28
lwl,frame_001687,13,39,301,207.36
lwl,frame_001687,14,39,301,89.84
lwl,frame_001687,15,39,301,113.52
lwl,frame_001697,0,43,300,250.92
lwl,frame_001697,1,43,300,247.72
lwl,frame_001697,2,43,300,125.12
lwl,frame_001697,3,43,300,153.08
lwl,frame_001697,4,43,300,251.76
lwl,frame_001697,5,43,300,222.0
lwl,frame_001697,6,43,300,116.2
lwl,frame_001697,7,43,300,145.56
lwl,frame_001697,8,43,300,251.88
lwl,frame_001697,9,43,300,219.48
lwl,frame_001697,10,43,300,115.12
lwl,frame_001697,11,43,300,144.44
lwl,frame_001697,12,43,300,251.12
lwl,frame_001697,13,43,300,244.36
lwl,frame_001697,14,43,300,123.84
lwl,frame_001697,15,43,300,151.72
lwl,frame_001707,0,43,300,249.88
lwl,frame_001707,1,43,300,248.08
lwl,frame_001707,2,43,300,122.84
lwl,frame_001707,3,43,300,153.4
lwl,frame_001707,4,43,300,250.6
lwl,frame_001707,5,43,300,222.56
lwl,frame_001707,6,43,300,114.84
lwl,frame_001707,7,43,300,145.56
lwl,frame_001707,8,43,300,250.56
lwl,frame_001707,9,43,300,221.24
lwl,frame_001707,10,43,300,113.56
lwl,frame_001707,11,43,300,146.0
lwl,frame_001707,12,43,300,249.8
lwl,frame_001707,13,43,300,245.08
lwl,frame_001707,14,43,300,122.08
lwl,frame_001707,15,43,300,153.28
lwl,frame_001717,0,43,301,248.12
lwl,frame_001717,1,43,301,244.72
lwl,frame_001717,2,43,301,117.56
lwl,frame_001717,3,43,301,144.8
lwl,frame_001717,4,43,301,251.6
lwl,frame_001717,5,43,301,207.2
lwl,frame_001717,6,43,301,105.8
lwl,frame_001717,7,43,301,135.08
lwl,frame_001717,8,43,301,251.56
lwl,frame_001717,9,43,301,203.32
lwl,frame_001717,10,43,301,105.4
lwl,frame_001717,11,43,301,134.92
lwl,frame_001717,12,43,301,249.52
lwl,frame_001717,13,43,301,236.16
lwl,frame_001717,14,43,301,115.36
lwl,frame_001717,15,43,301,142.72
lwl,frame_001737,0,41,299,251.04
lwl,frame_001737,1,41,299,244.16
lwl,frame_001737,2,41,299,122.48
lwl,frame_001737,3,41,299,152.56
lwl,frame_001737,4,41,299,251.44
lwl,frame_001737,5,41,299,219.0
lwl,frame_001737,6,41,299,113.04
lwl,frame_001737,7,41,299,143.84
lwl,frame_001737,8,41,299,252.56
lwl,frame_001737,9,41,299,219.6
lwl,frame_001737,10,41,299,113.52
lwl,frame_001737,11,41,299,145.52
lwl,frame_001737,12,41,299,249.52
lwl,frame_001737,13,41,299,242.44
lwl,frame_001737,14,41,299,120.24
lwl,frame_001737,15,41,299,149.2
lwl,frame_001747,0,40,300,248.64
lwl,frame_001747,1,40,300,243.4
lwl,frame_001747,2,40,300,112.84
lwl,frame_001747,3,40,300,139.6
lwl,frame_001747,4,40,300,249.72
lwl,frame_001747,5,40,300,201.48
lwl,frame_001747,6,40,300,99.76
lwl,frame_001747,7,40,300,127.4
lwl,frame_001747,8,40,300,251.32
lwl,frame_001747,9,40,300,195.56
lwl,frame_001747,10,40,300,99.72
lwl,frame_001747,11,40,300,126.12
lwl,frame_001747,12,40,300,247.68
lwl,frame_001747,13,40,300,231.4
lwl,frame_001747,14,40,300,108.8
lwl,frame_001747,15,40,300,134.28
lwl,frame_001767,0,41,301,246.92
lwl,frame_001767,1,41,301,234.32
lwl,frame_001767,2,41,301,105.76
lwl,frame_001767,3,41,301,134.84
lwl,frame_001767,4,41,301,250.36
lwl,frame_001767,5,41,301,185.16
lwl,frame_001767,6,41,301,90.08
lwl,frame_001767,7,41,301,120.6
lwl,frame_001767,8,41,301,252.92
lwl,frame_001767,9,41,301,178.68
lwl,frame_001767,10,41,301,90.84
lwl,frame_001767,11,41,301,117.32
lwl,frame_001767,12,41,301,248.56
lwl,frame_001767,13,41,301,216.92
lwl,frame_001767,14,41,301,100.28
lwl,frame_001767,15,41,301,124.92
lwl,frame_001777,0,42,301,246.04
lwl,frame_001777,1,42,301,239.36
lwl,frame_001777,2,42,301,109.28
lwl,frame_001777,3,42,301,141.2
lwl,frame_001777,4,42,301,249.56
lwl,frame_001777,5,42,301,194.28
lwl,frame_001777,6,42,301,95.96
lwl,frame_001777,7,42,301,128.56
lwl,frame_001777,8,42,301,251.56
lwl,frame_001777,9,42,301,192.48
lwl,frame_001777,10,42,301,96.96
lwl,frame_001777,11,42,301,128.44
lwl,frame_001777,12,42,301,249.16
lwl,frame_001777,13,42,301,225.88
lwl,frame_001777,14,42,301,107.2
lwl,frame_001777,15,42,301,136.52
lwl,frame_000350,0,156,282,236.96
lwl,frame_000350,1,156,282,172.76
lwl,frame_000350,2,156,282,64.28
lwl,frame_000350,3,156,282,89.96
lwl,frame_000350,4,156,282,236.64
lwl,frame_000350,5,156,282,117.52
lwl,frame_000350,6,156,282,64.04
lwl,frame_000350,7,156,282,68.72
lwl,frame_000350,8,156,282,245.44
lwl,frame_000350,9,156,282,116.72
lwl,frame_000350,10,156,282,56.4
lwl,frame_000350,11,156,282,66.72
lwl,frame_000350,12,156,282,248.64
lwl,frame_000350,13,156,282,162.96
lwl,frame_000350,14,156,282,62.44
lwl,frame_000350,15,156,282,79.92
lwl,frame_000360,0,153,282,235.08
lwl,frame_000360,1,153,282,150.12
lwl,frame_000360,2,153,282,53.2
lwl,frame_000360,3,153,282,85.52
lwl,frame_000360,4,153,282,233.48
lwl,frame_000360,5,153,282,104.96
lwl,frame_000360,6,153,282,44.96
lwl,frame_000360,7,153,282,61.28
lwl,frame_000360,8,153,282,242.92
lwl,frame_000360,9,153,282,101.24
lwl,frame_000360,10,153,282,47.8
lwl,frame_000360,11,153,282,58.56
lwl,frame_000360,12,153,282,249.52
lwl,frame_000360,13,153,282,134.68
lwl,frame_000360,14,153,282,48.08
lwl,frame_000360,15,153,282,72.52
lwl,frame_000370,0,154,282,237.96
lwl,frame_000370,1,154,282,152.48
lwl,frame_000370,2,154,282,56.04
lwl,frame_000370,3,154,282,89.92
lwl,frame_000370,4,154,282,236.96
lwl,frame_000370,5,154,282,106.48
lwl,frame_000370,6,154,282,49.6
lwl,frame_000370,7,154,282,63.44
lwl,frame_000370,8,154,282,244.76
lwl,frame_000370,9,154,282,106.68
lwl,frame_000370,10,154,282,50.88
lwl,frame_000370,11,154,282,60.0
lwl,frame_000370,12,154,282,249.12
lwl,frame_000370,13,154,282,142.36
lwl,frame_000370,14,154,282,50.68
lwl,frame_000370,15,154,282,74.4
lwl,frame_000380,0,155,283,246.0
lwl,frame_000380,1,155,283,166.6
lwl,frame_000380,2,155,283,61.04
lwl,frame_000380,3,155,283,102.36
lwl,frame_000380,4,155,283,239.68
lwl,frame_000380,5,155,283,114.88
lwl,frame_000380,6,155,283,53.68
lwl,frame_000380,7,155,283,72.92
lwl,frame_000380,8,155,283,245.84
lwl,frame_000380,9,155,283,115.12
lwl,frame_000380,10,155,283,56.08
lwl,frame_000380,11,155,283,68.4
lwl,frame_000380,12,155,283,248.6
lwl,frame_000380,13,155,283,151.48
lwl,frame_000380,14,155,283,56.56
lwl,frame_000380,15,155,283,81.92
lwl,frame_000390,0,154,282,240.64
lwl,frame_000390,1,154,282,157.36
lwl,frame_000390,2,154,282,58.56
lwl,frame_000390,3,154,282,91.2
lwl,frame_000390,4,154,282,237.2
lwl,frame_000390,5,154,282,115.48
lwl,frame_000390,6,154,282,51.52
lwl,frame_000390,7,154,282,68.4
lwl,frame_000390,8,154,282,245.16
lwl,frame_000390,9,154,282,110.08
lwl,frame_000390,10,154,282,53.32
lwl,frame_000390,11,154,282,62.52
lwl,frame_000390,12,154,282,251.48
lwl,frame_000390,13,154,282,143.28
lwl,frame_000390,14,154,282,57.2
lwl,frame_000390,15,154,282,77.12
lwl,frame_000400,0,155,282,240.32
lwl,frame_000400,1,155,282,162.08
lwl,frame_000400,2,155,282,61.16
lwl,frame_000400,3,155,282,93.84
lwl,frame_000400,4,155,282,238.44
lwl,frame_000400,5,155,282,115.56
lwl,frame_000400,6,155,282,56.64
lwl,frame_000400,7,155,282,71.88
lwl,frame_000400,8,155,282,244.52
lwl,frame_000400,9,155,282,116.16
lwl,frame_000400,10,155,282,56.48
lwl,frame_000400,11,155,282,68.04
lwl,frame_000400,12,155,282,247.0
lwl,frame_000400,13,155,282,156.16
lwl,frame_000400,14,155,282,59.08
lwl,frame_000400,15,155,282,80.44
lwl,frame_000410,0,155,283,244.72
lwl,frame_000410,1,155,283,166.16
lwl,frame_000410,2,155,283,64.2
lwl,frame_000410,3,155,283,106.32
lwl,frame_000410,4,155,283,239.2
lwl,frame_000410,5,155,283,117.32
lwl,frame_000410,6,155,283,55.4
lwl,frame_000410,7,155,283,74.84
lwl,frame_000410,8,155,283,246.96
lwl,frame_000410,9,155,283,114.12
lwl,frame_000410,10,155,283,56.64
lwl,frame_000410,11,155,283,70.44
lwl,frame_000410,12,155,283,250.72
lwl,frame_000410,13,155,283,149.48
lwl,frame_000410,14,155,283,54.76
lwl,frame_000410,15,155,283,85.24
lwl,frame_000420,0,155,282,240.36
lwl,frame_000420,1,155,282,162.76
lwl,frame_000420,2,155,282,61.12
lwl,frame_000420,3,155,282,97.4
lwl,frame_000420,4,155,282,239.92
lwl,frame_000420,5,155,282,116.16
lwl,frame_000420,6,155,282,57.4
lwl,frame_000420,7,155,282,71.68
lwl,frame_000420,8,155,282,246.04
lwl,frame_000420,9,155,282,112.32
lwl,frame_000420,10,155,282,55.4
lwl,frame_000420,11,155,282,67.88
lwl,frame_000420,12,155,282,249.6
lwl,frame_000420,13,155,282,151.72
lwl,frame_000420,14,155,282,59.0
lwl,frame_000420,15,155,282,84.08
lwl,frame_000430,0,155,282,240.36
lwl,frame_000430,1,155,282,162.76
lwl,frame_000430,2,155,282,61.12
lwl,frame_000430,3,155,282,97.4
lwl,frame_000430,4,155,282,239.92
lwl,frame_000430,5,155,282,116.16
lwl,frame_000430,6,155,282,57.4
lwl,frame_000430,7,155,282,71.68
lwl,frame_000430,8,155,282,246.04
lwl,frame_000430,9,155,282,112.32
lwl,frame_000430,10,155,282,55.4
lwl,frame_000430,11,155,282,67.88
lwl,frame_000430,12,155,282,249.6
lwl,frame_000430,13,155,282,151.72
lwl,frame_000430,14,155,282,59.0
lwl,frame_000430,15,155,282,84.08
lwl,frame_000440,0,155,283,245.76
lwl,frame_000440,1,155,283,165.92
lwl,frame_000440,2,155,283,61.04
lwl,frame_000440,3,155,283,105.44
lwl,frame_000440,4,155,283,238.88
lwl,frame_000440,5,155,283,116.96
lwl,frame_000440,6,155,283,54.28
lwl,frame_000440,7,155,283,75.44
lwl,frame_000440,8,155,283,246.76
lwl,frame_000440,9,155,283,112.48
lwl,frame_000440,10,155,283,57.84
lwl,frame_000440,11,155,283,68.16
lwl,frame_000440,12,155,283,251.0
lwl,frame_000440,13,155,283,147.88
lwl,frame_000440,14,155,283,54.16
lwl,frame_000440,15,155,283,83.52
lwl,frame_000450,0,155,282,239.84
lwl,frame_000450,1,155,282,161.8
lwl,frame_000450,2,155,282,58.08
lwl,frame_000450,3,155,282,97.6
lwl,frame_000450,4,155,282,238.28
lwl,frame_000450,5,155,282,116.52
lwl,frame_000450,6,155,282,57.92
lwl,frame_000450,7,155,282,71.96
lwl,frame_000450,8,155,282,247.2
lwl,frame_000450,9,155,282,115.4
lwl,frame_000450,10,155,282,56.56
lwl,frame_000450,11,155,282,65.72
lwl,frame_000450,12,155,282,249.56
lwl,frame_000450,13,155,282,152.16
lwl,frame_000450,14,155,282,58.4
lwl,frame_000450,15,155,282,81.52
lwl,frame_000460,0,156,283,249.0
lwl,frame_000460,1,156,283,181.88
lwl,frame_000460,2,156,283,67.88
lwl,frame_000460,3,156,283,108.6
lwl,frame_000460,4,156,283,247.2
lwl,frame_000460,5,156,283,127.72
lwl,frame_000460,6,156,283,60.44
lwl,frame_000460,7,156,283,77.08
lwl,frame_000460,8,156,283,250.04
lwl,frame_000460,9,156,283,124.52
lwl,frame_000460,10,156,283,62.68
lwl,frame_000460,11,156,283,70.36
lwl,frame_000460,12,156,283,251.04
lwl,frame_000460,13,156,283,164.48
lwl,frame_000460,14,156,283,62.32
lwl,frame_000460,15,156,283,85.8
lwl,frame_000470,0,157,283,249.36
lwl,frame_000470,1,157,283,188.96
lwl,frame_000470,2,157,283,72.08
lwl,frame_000470,3,157,283,101.92
lwl,frame_000470,4,157,283,250.48
lwl,frame_000470,5,157,283,129.52
lwl,frame_000470,6,157,283,60.96
lwl,frame_000470,7,157,283,73.2
lwl,frame_000470,8,157,283,250.68
lwl,frame_000470,9,157,283,127.8
lwl,frame_000470,10,157,283,59.84
lwl,frame_000470,11,157,283,69.84
lwl,frame_000470,12,157,283,248.88
lwl,frame_000470,13,157,283,175.12
lwl,frame_000470,14,157,283,64.6
lwl,frame_000470,15,157,283,83.6
lwl,frame_000480,0,154,283,242.36
lwl,frame_000480,1,154,283,161.6
lwl,frame_000480,2,154,283,56.48
lwl,frame_000480,3,154,283,97.72
lwl,frame_000480,4,154,283,235.36
lwl,frame_000480,5,154,283,114.44
lwl,frame_000480,6,154,283,52.04
lwl,frame_000480,7,154,283,68.56
lwl,frame_000480,8,154,283,242.36
lwl,frame_000480,9,154,283,109.08
lwl,frame_000480,10,154,283,51.64
lwl,frame_000480,11,154,283,63.08
lwl,frame_000480,12,154,283,250.28
lwl,frame_000480,13,154,283,138.4
lwl,frame_000480,14,154,283,48.64
lwl,frame_000480,15,154,283,76.48
lwl,frame_000490,0,155,282,242.36
lwl,frame_000490,1,155,282,161.96
lwl,frame_000490,2,155,282,58.68
lwl,frame_000490,3,155,282,98.48
lwl,frame_000490,4,155,282,239.0
lwl,frame_000490,5,155,282,116.08
lwl,frame_000490,6,155,282,53.68
lwl,frame_000490,7,155,282,70.52
lwl,frame_000490,8,155,282,243.76
lwl,frame_000490,9,155,282,115.2
lwl,frame_000490,10,155,282,54.32
lwl,frame_000490,11,155,282,66.4
lwl,frame_000490,12,155,282,248.52
lwl,frame_000490,13,155,282,150.48
lwl,frame_000490,14,155,282,55.32
lwl,frame_000490,15,155,282,81.16
lwl,frame_000500,0,155,283,243.04
lwl,frame_000500,1,155,283,165.6
lwl,frame_000500,2,155,283,60.28
lwl,frame_000500,3,155,283,101.32
lwl,frame_000500,4,155,283,240.12
lwl,frame_000500,5,155,283,118.4
lwl,frame_000500,6,155,283,54.16
lwl,frame_000500,7,155,283,74.2
lwl,frame_000500,8,155,283,247.04
lwl,frame_000500,9,155,283,112.04
lwl,frame_000500,10,155,283,56.12
lwl,frame_000500,11,155,283,69.24
lwl,frame_000500,12,155,283,249.56
lwl,frame_000500,13,155,283,144.84
lwl,frame_000500,14,155,283,54.76
lwl,frame_000500,15,155,283,85.0
lwl,frame_000510,0,156,282,242.32
lwl,frame_000510,1,156,282,174.2
lwl,frame_000510,2,156,282,64.36
lwl,frame_000510,3,156,282,96.4
lwl,frame_000510,4,156,282,242.72
lwl,frame_000510,5,156,282,121.84
lwl,frame_000510,6,156,282,56.76
lwl,frame_000510,7,156,282,75.92
lwl,frame_000510,8,156,282,247.76
lwl,frame_000510,9,156,282,118.08
lwl,frame_000510,10,156,282,58.8
lwl,frame_000510,11,156,282,73.4
lwl,frame_000510,12,156,282,249.56
lwl,frame_000510,13,156,282,161.04
lwl,frame_000510,14,156,282,65.96
lwl,frame_000510,15,156,282,88.16
lwl,frame_000520,0,156,283,246.48
lwl,frame_000520,1,156,283,181.4
lwl,frame_000520,2,156,283,64.68
lwl,frame_000520,3,156,283,104.04
lwl,frame_000520,4,156,283,244.8
lwl,frame_000520,5,156,283,126.68
lwl,frame_000520,6,156,283,58.44
lwl,frame_000520,7,156,283,78.08
lwl,frame_000520,8,156,283,249.0
lwl,frame_000520,9,156,283,119.84
lwl,frame_000520,10,156,283,60.64
lwl,frame_000520,11,156,283,70.8
lwl,frame_000520,12,156,283,250.2
lwl,frame_000520,13,156,283,161.8
lwl,frame_000520,14,156,283,63.0
lwl,frame_000520,15,156,283,85.4
lwl,frame_000530,0,155,282,244.32
lwl,frame_000530,1,155,282,162.24
lwl,frame_000530,2,155,282,58.52
lwl,frame_000530,3,155,282,96.72
lwl,frame_000530,4,155,282,240.64
lwl,frame_000530,5,155,282,115.6
lwl,frame_000530,6,155,282,50.76
lwl,frame_000530,7,155,282,70.32
lwl,frame_000530,8,155,282,247.12
lwl,frame_000530,9,155,282,114.84
lwl,frame_000530,10,155,282,53.8
lwl,frame_000530,11,155,282,65.24
lwl,frame_000530,12,155,282,249.64
lwl,frame_000530,13,155,282,151.44
lwl,frame_000530,14,155,282,55.84
lwl,frame_000530,15,155,282,79.96
lwl,frame_000540,0,156,282,244.0
lwl,frame_000540,1,156,282,176.28
lwl,frame_000540,2,156,282,64.92
lwl,frame_000540,3,156,282,100.36
lwl,frame_000540,4,156,282,244.16
lwl,frame_000540,5,156,282,126.2
lwl,frame_000540,6,156,282,60.96
lwl,frame_000540,7,156,282,76.0
lwl,frame_000540,8,156,282,249.92
lwl,frame_000540,9,156,282,120.24
lwl,frame_000540,10,156,282,60.92
lwl,frame_000540,11,156,282,70.8
lwl,frame_000540,12,156,282,251.6
lwl,frame_000540,13,156,282,161.68
lwl,frame_000540,14,156,282,63.64
lwl,frame_000540,15,156,282,87.28
lwl,frame_000550,0,155,283,245.04
lwl,frame_000550,1,155,283,171.08
lwl,frame_000550,2,155,283,61.88
lwl,frame_000550,3,155,283,102.6
lwl,frame_000550,4,155,283,239.76
lwl,frame_000550,5,155,283,121.96
lwl,frame_000550,6,155,283,57.92
lwl,frame_000550,7,155,283,74.72
lwl,frame_000550,8,155,283,247.88
lwl,frame_000550,9,155,283,114.08
lwl,frame_000550,10,155,283,57.84
lwl,frame_000550,11,155,283,67.48
lwl,frame_000550,12,155,283,252.08
lwl,frame_000550,13,155,283,146.28
lwl,frame_000550,14,155,283,54.52
lwl,frame_000550,15,155,283,82.4
lwl,frame_000560,0,155,283,243.96
lwl,frame_000560,1,155,283,170.72
lwl,frame_000560,2,155,283,61.6
lwl,frame_000560,3,155,283,102.72
lwl,frame_000560,4,155,283,239.88
lwl,frame_000560,5,155,283,120.24
lwl,frame_000560,6,155,283,56.72
lwl,frame_000560,7,155,283,74.52
lwl,frame_000560,8,155,283,246.52
lwl,frame_000560,9,155,283,112.16
lwl,frame_000560,10,155,283,57.56
lwl,frame_000560,11,155,283,68.72
lwl,frame_000560,12,155,283,251.52
lwl,frame_000560,13,155,283,145.76
lwl,frame_000560,14,155,283,58.12
lwl,frame_000560,15,155,283,81.32
lwl,frame_000570,0,155,283,244.48
lwl,frame_000570,1,155,283,168.96
lwl,frame_000570,2,155,283,58.96
lwl,frame_000570,3,155,283,101.88
lwl,frame_000570,4,155,283,237.56
lwl,frame_000570,5,155,283,118.52
lwl,frame_000570,6,155,283,53.68
lwl,frame_000570,7,155,283,72.08
lwl,frame_000570,8,155,283,246.6
lwl,frame_000570,9,155,283,113.64
lwl,frame_000570,10,155,283,59.16
lwl,frame_000570,11,155,283,68.12
lwl,frame_000570,12,155,283,251.96
lwl,frame_000570,13,155,283,142.8
lwl,frame_000570,14,155,283,58.36
lwl,frame_000570,15,155,283,81.8
lwl,frame_000580,0,156,282,242.8
lwl,frame_000580,1,156,282,174.48
lwl,frame_000580,2,156,282,66.68
lwl,frame_000580,3,156,282,99.04
lwl,frame_000580,4,156,282,243.04
lwl,frame_000580,5,156,282,124.96
lwl,frame_000580,6,156,282,58.92
lwl,frame_000580,7,156,282,76.28
lwl,frame_000580,8,156,282,248.8
